id_cardiologique,annee,patho_niv1,patho_niv2,patho_niv3,top,region,dept,ntop,npop,prevalence,libelle_classe_age,libelle_sexe
478,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,45,460,3190,14.496,plus de 95 ans,tous sexes
479,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,25,310,2120,14.387,plus de 95 ans,tous sexes
480,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,58,210,1430,14.436,plus de 95 ans,tous sexes
481,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,61,350,1750,20.057,plus de 95 ans,tous sexes
482,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,76,910,5070,17.972,plus de 95 ans,tous sexes
483,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,60,470,2450,19.028,plus de 95 ans,tous sexes
484,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,80,330,2090,15.616,plus de 95 ans,tous sexes
485,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,51,330,2140,15.269,plus de 95 ans,tous sexes
486,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,52,140,910,14.929,plus de 95 ans,tous sexes
487,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,57,430,3080,13.929,plus de 95 ans,tous sexes
488,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,8,150,1030,14.714,plus de 95 ans,tous sexes
489,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,29,670,4220,15.913,plus de 95 ans,tous sexes
490,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,35,710,4580,15.433,plus de 95 ans,tous sexes
491,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,23,170,960,17.917,plus de 95 ans,tous sexes
492,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,79,370,2410,15.365,plus de 95 ans,tous sexes
493,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,30,520,3720,13.91,plus de 95 ans,tous sexes
494,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,32,240,1460,16.426,plus de 95 ans,tous sexes
495,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,46,210,1320,15.785,plus de 95 ans,tous sexes
496,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,81,450,2720,16.385,plus de 95 ans,tous sexes
497,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,15,140,970,14.021,plus de 95 ans,tous sexes
498,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,38,890,4840,18.483,plus de 95 ans,tous sexes
499,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,42,590,3890,15.082,plus de 95 ans,tous sexes
500,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,7,310,1810,17.1,plus de 95 ans,tous sexes
501,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,5,140,760,18.206,plus de 95 ans,tous sexes
502,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,83,940,6530,14.402,plus de 95 ans,tous sexes
503,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,94,999,250,1550,16.01,plus de 95 ans,tous sexes
504,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,972,1650,167510,0.983,tous ages,hommes
505,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,974,3700,456450,0.81,tous ages,hommes
506,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,37,3360,299480,1.122,tous ages,hommes
507,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,21,2720,254570,1.07,tous ages,hommes
508,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,39,1450,127460,1.134,tous ages,hommes
509,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,90,530,68480,0.767,tous ages,hommes
510,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,61,2080,132910,1.568,tous ages,hommes
511,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,60,3720,409380,0.91,tous ages,hommes
512,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,80,2860,274410,1.041,tous ages,hommes
513,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,8,1350,129460,1.041,tous ages,hommes
514,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,72,3100,276660,1.12,tous ages,hommes
515,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,17,3530,331430,1.064,tous ages,hommes
516,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,33,7940,825010,0.962,tous ages,hommes
517,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,47,1990,163290,1.216,tous ages,hommes
518,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,79,2120,184730,1.149,tous ages,hommes
519,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,86,2560,208020,1.23,tous ages,hommes
520,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,11,2260,185590,1.215,tous ages,hommes
521,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,31,5410,701090,0.771,tous ages,hommes
522,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,32,1380,93780,1.473,tous ages,hommes
523,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,81,2530,193320,1.309,tous ages,hommes
524,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,26,2520,261740,0.962,tous ages,hommes
525,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,3,2210,160280,1.379,tous ages,hommes
526,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,42,4700,377590,1.245,tous ages,hommes
527,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,43,1910,112770,1.69,tous ages,hommes
528,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,73,2040,221150,0.924,tous ages,hommes
529,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,999,40000,3996970,1.001,tous ages,hommes
530,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,5,860,70930,1.218,tous ages,hommes
531,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,3,973,440,107830,0.403,tous ages,femmes
532,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,974,3120,486160,0.642,tous ages,femmes
533,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,91,4380,687080,0.637,tous ages,femmes
534,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,94,4940,732760,0.673,tous ages,femmes
535,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,95,3840,668230,0.575,tous ages,femmes
536,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,41,1740,171180,1.015,tous ages,femmes
537,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,45,3130,354090,0.883,tous ages,femmes
538,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,25,2350,277360,0.848,tous ages,femmes
539,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,71,3260,283880,1.147,tous ages,femmes
540,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,27,2900,311400,0.932,tous ages,femmes
541,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,76,7190,654000,1.099,tous ages,femmes
542,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,60,3600,426370,0.844,tous ages,femmes
543,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,29200,3074430,0.95,tous ages,femmes
544,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,10,1490,156190,0.957,tous ages,femmes
545,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,51,2400,288330,0.834,tous ages,femmes
546,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,52,1080,86070,1.258,tous ages,femmes
547,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,68,3890,384790,1.01,tous ages,femmes
548,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,8,1380,135700,1.015,tous ages,femmes
549,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,999,26780,2743950,0.976,tous ages,femmes
550,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,53,1580,155460,1.014,tous ages,femmes
551,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,999,17090,2006530,0.852,tous ages,femmes
552,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,23,920,57250,1.605,tous ages,femmes
553,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,64,3970,365400,1.086,tous ages,femmes
554,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,79,1860,192380,0.965,tous ages,femmes
555,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,87,2070,189860,1.09,tous ages,femmes
556,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,999,32520,3182700,1.022,tous ages,femmes
557,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,30,3690,405260,0.91,tous ages,femmes
558,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,34,5240,642520,0.816,tous ages,femmes
559,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,65,1450,120970,1.202,tous ages,femmes
560,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,38,6350,668790,0.949,tous ages,femmes
561,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,43,1850,116500,1.588,tous ages,femmes
562,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,73,1930,228660,0.844,tous ages,femmes
563,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,84,2870,309070,0.93,tous ages,femmes
564,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,94,,1120,85330,1.313,tous ages,femmes
565,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,94,999,2090,163290,1.28,tous ages,femmes
566,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,972,3110,368750,0.843,tous ages,tous sexes
567,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,999,3110,368750,0.843,tous ages,tous sexes
568,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,974,6820,942610,0.723,tous ages,tous sexes
569,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,6,976,240,118940,0.203,tous ages,tous sexes
570,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,78,10050,1519950,0.661,tous ages,tous sexes
571,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,91,9290,1350740,0.688,tous ages,tous sexes
572,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,92,11130,1660630,0.67,tous ages,tous sexes
573,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,93,10830,1664680,0.65,tous ages,tous sexes
574,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,45,6650,687980,0.966,tous ages,tous sexes
575,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,999,29200,2588200,1.128,tous ages,tous sexes
576,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,25,4690,544070,0.862,tous ages,tous sexes
577,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,58,2760,199320,1.382,tous ages,tous sexes
578,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,70,2760,234040,1.18,tous ages,tous sexes
579,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,71,6680,551440,1.212,tous ages,tous sexes
580,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,999,30800,2786490,1.105,tous ages,tous sexes
581,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,27,6210,607570,1.022,tous ages,tous sexes
582,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,50,6600,500630,1.318,tous ages,tous sexes
583,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,76,14410,1262970,1.141,tous ages,tous sexes
584,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,999,38640,3348960,1.154,tous ages,tous sexes
585,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,58760,5993570,0.98,tous ages,tous sexes
586,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,10,3120,303030,1.029,tous ages,tous sexes
587,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,52,2350,168400,1.398,tous ages,tous sexes
588,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,88,4130,365420,1.129,tous ages,tous sexes
589,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,49,6980,831580,0.839,tous ages,tous sexes
590,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,72,5990,568820,1.053,tous ages,tous sexes
591,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,999,32180,3445390,0.934,tous ages,tous sexes
592,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,40,5080,443390,1.147,tous ages,tous sexes
593,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,47,3930,337650,1.165,tous ages,tous sexes
594,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,79,3980,377100,1.055,tous ages,tous sexes
595,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,87,4270,365200,1.169,tous ages,tous sexes
596,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,999,67550,6164560,1.096,tous ages,tous sexes
597,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,12,3720,278980,1.333,tous ages,tous sexes
598,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,30,7780,787460,0.988,tous ages,tous sexes
599,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,31,10570,1430510,0.739,tous ages,tous sexes
600,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,32,2630,192610,1.365,tous ages,tous sexes
601,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,46,2400,174250,1.376,tous ages,tous sexes
602,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,66,5440,511090,1.064,tous ages,tous sexes
603,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,81,5030,399820,1.258,tous ages,tous sexes
604,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,9,1950,155170,1.258,tous ages,tous sexes
605,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,999,61660,6134790,1.005,tous ages,tous sexes
606,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,1,5290,640200,0.826,tous ages,tous sexes
607,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,26,4990,537500,0.928,tous ages,tous sexes
608,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,7,3900,336210,1.161,tous ages,tous sexes
609,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,999,77670,8187350,0.949,tous ages,tous sexes
610,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,84,5970,602390,0.99,tous ages,tous sexes
611,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,999,56610,5429420,1.043,tous ages,tous sexes
612,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,94,,1820,151640,1.203,tous ages,tous sexes
613,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,972,0,8300,,de 0 a  4 ans,hommes
614,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,999,0,8300,,de 0 a  4 ans,hommes
615,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,3,973,0,10860,,de 0 a  4 ans,hommes
616,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,974,10,32830,0.034,de 0 a  4 ans,hommes
617,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,75,30,50360,0.064,de 0 a  4 ans,hommes
618,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,92,30,51710,0.066,de 0 a  4 ans,hommes
619,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,95,20,46420,0.05,de 0 a  4 ans,hommes
620,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,21,0,12910,,de 0 a  4 ans,hommes
621,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,70,0,5190,,de 0 a  4 ans,hommes
622,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,14,0,16790,,de 0 a  4 ans,hommes
623,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,61,0,5980,,de 0 a  4 ans,hommes
624,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,62,10,39430,0.033,de 0 a  4 ans,hommes
625,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,80,0,14170,,de 0 a  4 ans,hommes
626,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,60,166900,0.035,de 0 a  4 ans,hommes
627,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,10,0,7630,,de 0 a  4 ans,hommes
628,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,51,0,14660,,de 0 a  4 ans,hommes
629,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,55,0,3970,,de 0 a  4 ans,hommes
630,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,57,0,22940,,de 0 a  4 ans,hommes
631,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,67,0,29290,,de 0 a  4 ans,hommes
632,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,68,0,19200,,de 0 a  4 ans,hommes
633,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,999,30,132490,0.025,de 0 a  4 ans,hommes
634,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,999,40,100950,0.04,de 0 a  4 ans,hommes
635,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,29,0,21050,,de 0 a  4 ans,hommes
636,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,56,0,17300,,de 0 a  4 ans,hommes
637,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,16,0,7490,,de 0 a  4 ans,hommes
638,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,19,0,4710,,de 0 a  4 ans,hommes
639,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,23,0,2040,,de 0 a  4 ans,hommes
640,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,86,0,10210,,de 0 a  4 ans,hommes
641,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,30,20,19310,0.078,de 0 a  4 ans,hommes
642,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,31,0,39260,,de 0 a  4 ans,hommes
